Lvivska;LVIVSKYI;Hodvyshnia;81500
Lvivska;SAMBIRSKYI;Voiutychi;81453
Mykolaivska;MYKOLAIVSKYI;Mykolaiv;54039
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69010
Lvivska;LVIVSKYI;Serdytsia;81160
Lvivska;YAVORIVSKYI;Moriantsi;81037
Zaporizka;MELITOPOLSKYI;Zernove;72540
Donetska;MARIUPOLSKYI;Mariupol;87524
Donetska;KRAMATORSKYI;Raihorodok;84150
Kyiv;Kyiv;Kyiv;04060
Luhanska;SVATIVSKYI;Svatove;92601
Ivano-Frankivska;KOSIVSKYI;Kosiv;78601
Zaporizka;VASYLIVSKYI;Vynohradivka;72012
Kyivska;BROVARSKYI;Zghurivka;07601
Lvivska;STRYISKYI;Ternavka;82652
Lvivska;DROHOBYTSKYI;Khatky;82151
Zaporizka;MELITOPOLSKYI;Spaske;72334
Zaporizka;MELITOPOLSKYI;Vidradne;72342
Vinnytska;KHMILNYTSKYI;Krasne;22163
Zakarpatska;KHUSTSKYI;Koshelovo;90413
Zhytomyrska;ZHYTOMYRSKYI;Kornynske;13506
Lvivska;LVIVSKYI;Zaryshche;80337
Kyivska;BROVARSKYI;Zakharivka;07440
Zhytomyrska;BERDYCHIVSKYI;Berdychiv;13312
Volynska;LUTSKYI;Lutsk;43030
Ivano-Frankivska;KOLOMYISKYI;Pereryv;78267
Lvivska;SAMBIRSKYI;Komarovychi;82022
Luhanska;SIVERSKODONETSKYI;Bila Hora;93322
Volynska;LUTSKYI;Zalisoche;45263
Luhanska;SVATIVSKYI;Baranykivka;92922
Zhytomyrska;BERDYCHIVSKYI;Chervone;13434
Zakarpatska;KHUSTSKYI;Zalom;90414
Ivano-Frankivska;IVANO-FRANKIVSKYI;Posvirzh;77065
Zhytomyrska;ZHYTOMYRSKYI;Ivanivka;12415
Ivano-Frankivska;IVANO-FRANKIVSKYI;Zalukva;77160
Kyivska;BILOTSERKIVSKYI;Salyvonky;08665
Dnipropetrovska;SYNELNYKIVSKYI;Slovianka;52911
Kyivska;VYSHHORODSKYI;Dubova;07053
Zaporizka;POLOHIVSKYI;Hruzke;71030
Dnipropetrovska;NIKOPOLSKYI;Marhanets;53403
Dnipropetrovska;KAMIANSKYI;Zhovte;52130
Vinnytska;TULCHYNSKYI;Rudnyk;24624
Mykolaivska;VOZNESENSKYI;Voznesensk;56507
Vinnytska;HAISYNSKYI;Trostianchyk;24342
Lvivska;SAMBIRSKYI;Nyzhankovychi;82011
Zaporizka;POLOHIVSKYI;Zelenyi Hai;71040
Ivano-Frankivska;IVANO-FRANKIVSKYI;Markova;77770
Lvivska;YAVORIVSKYI;Volia Starytska;81052
Kyivska;BUCHANSKYI;Borodianka;07802
Dnipropetrovska;KRYVORIZKYI;BLYZNIUKY;53071
Zaporizka;ZAPORIZKYI;Ternuvate;70150
Zaporizka;ZAPORIZKYI;Malokaterynivka;70454
Luhanska;SHCHASTYNSKYI;Harasymivka;93640
Vinnytska;VINNYTSKYI;Vinnytsia;21013
Kyivska;BROVARSKYI;Bziv;07527
Luhanska;SIVERSKODONETSKYI;Lysychansk;93107
Vinnytska;VINNYTSKYI;Desna;23240
Mykolaivska;MYKOLAIVSKYI;Mykolaiv;54058
Donetska;BAKHMUTSKYI;Bohdanivka;84511
Lvivska;SHEPTYTSKYI;Dubyny;80256
Kyivska;BILOTSERKIVSKYI;Shamraivka;09039
Dnipropetrovska;KRYVORIZKYI;Kryvyi Rih;50057
Lvivska;LVIVSKYI;Didyliv;80462
Kyivska;BUCHANSKYI;Sofiivska Borshchahivka;08149
Donetska;VOLNOVASKYI;Staromlynivka;85552
Donetska;POKROVSKYI;Pishchane;85301
Ivano-Frankivska;KOLOMYISKYI;Hankivtsi;78320
Volynska;KOVELSKYI;Zalisy;44144
Vinnytska;VINNYTSKYI;Vinnytsia;21021
Zaporizka;ZAPORIZKYI;Soniachne;69121
Zaporizka;MELITOPOLSKYI;Novovasylivka;72420
Dnipropetrovska;SYNELNYKIVSKYI;Bohdano-Verbky;52705
Luhanska;SIVERSKODONETSKYI;Lysychansk;93110
Volynska;KAMIN-KASHYRSKYI;Vetly;44220
Zaporizka;POLOHIVSKYI;MALYI VERDER;70301
Ivano-Frankivska;KALUSKYI;Berezhnytsia;77352
Lvivska;SAMBIRSKYI;Pidmostychi;82011
Lvivska;ZOLOCHIVSKYI;PIDHORODNIE;80743
Vinnytska;VINNYTSKYI;Khyzhyntsi;23209
Ivano-Frankivska;NADVIRNIANSKYI;Pasichna;78432
Dnipropetrovska;KRYVORIZKYI;Marianske;53842
Ivano-Frankivska;KALUSKYI;Bolekhiv;77202
Zaporizka;ZAPORIZKYI;Bilenke Pershe;70441
Zaporizka;POLOHIVSKYI;Fabrychne;71753
Lvivska;DROHOBYTSKYI;Zaluzhany;82155
Zhytomyrska;KOROSTENSKYI;KVARTSYTNE;11114
Volynska;KAMIN-KASHYRSKYI;Pidtsyria;44501
Kyivska;FASTIVSKYI;Hruzke;08052
Zaporizka;MELITOPOLSKYI;MOLOCHNE;72362
Lvivska;LVIVSKYI;Drozdovychi;81500
Volynska;KAMIN-KASHYRSKYI;Farynky;44531
Kyivska;BUCHANSKYI;Bucha;08292
Lvivska;SAMBIRSKYI;Vykoty;81454
Kirovohradska;HOLOVANIVSKYI;Mohylne;26333
Zaporizka;POLOHIVSKYI;Zamozhne;71703
Ivano-Frankivska;KOLOMYISKYI;Hlyboka;78223
Lvivska;SHEPTYTSKYI;SHEPTYTSKYI;80110
Lvivska;LVIVSKYI;Lviv;79027
Kyivska;BILOTSERKIVSKYI;Skvyra;09001
Dnipropetrovska;DNIPROVSKYI;Mykolaivka;52061
Kirovohradska;OLEKSANDRIISKYI;Babychivka;27522
Lvivska;LVIVSKYI;Lviv;79024
Zaporizka;BERDIANSKYI;Marynivka;72133
Donetska;BAKHMUTSKYI;Chasiv Yar;84551
Lvivska;SAMBIRSKYI;Sushytsia;82073
Vinnytska;HAISYNSKYI;Floryne;24405
Lvivska;LVIVSKYI;Kosivets;81555
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69002
Lvivska;LVIVSKYI;Stavchany;81115
Dnipropetrovska;KAMIANSKYI;Blahoslovenna;52350
Lvivska;LVIVSKYI;Lviv;79017
Luhanska;SHCHASTYNSKYI;Aidar-Mykolaivka;93506
Zhytomyrska;ZHYTOMYRSKYI;Zhytomyr;10009
Lvivska;SAMBIRSKYI;Stodilka;82522
Ivano-Frankivska;NADVIRNIANSKYI;Chernyk;78433
Ivano-Frankivska;IVANO-FRANKIVSKYI;Posich;77452
Lvivska;SHEPTYTSKYI;Kopytiv;80033
Kyivska;BORYSPILSKYI;Semenivka;07552
Dnipropetrovska;SYNELNYKIVSKYI;Mykolaivka;52744
Donetska;POKROVSKYI;AVDIIVSKE;86051
Kyivska;BROVARSKYI;Brovary;07401
Donetska;VOLNOVASKYI;Novoukrainka;85640
Lvivska;YAVORIVSKYI;Horaiets;81017
Mykolaivska;VOZNESENSKYI;Vozsiiatske;55542
Volynska;KAMIN-KASHYRSKYI;Khriask;44632
Ivano-Frankivska;NADVIRNIANSKYI;Yablunytsia;78592
Ivano-Frankivska;KOSIVSKYI;Prokurava;78625
Donetska;KRAMATORSKYI;Myrne;84116
Zhytomyrska;ZHYTOMYRSKYI;Cherniakhiv;12301
Volynska;KOVELSKYI;Turiisk;44801
Lvivska;STRYISKYI;Demianka-Naddnistrianska;81730
Donetska;KRAMATORSKYI;Pryvillia;84160
Dnipropetrovska;KAMIANSKYI;Kamianske;51912
Lvivska;SAMBIRSKYI;Lopushanka-Khomyna;82092
Zakarpatska;MUKACHIVSKYI;Chervenovo;89651
Vinnytska;HAISYNSKYI;Novoselivka;23744
Dnipropetrovska;SYNELNYKIVSKYI;Petropavlivka;52700
Donetska;VOLNOVASKYI;Rivnopil;85760
Vinnytska;HAISYNSKYI;Verbka;24821
Lvivska;STRYISKYI;Yalynkuvate;82663
Dnipropetrovska;NIKOPOLSKYI;Kapulivka;53275
Vinnytska;ZHMERYNSKYI;Semenivka;23532
Kyivska;BILOTSERKIVSKYI;Samhorodok;09040
Ivano-Frankivska;IVANO-FRANKIVSKYI;Luh;78023
Volynska;KAMIN-KASHYRSKYI;Velyka Hlusha;44221
Luhanska;STAROBILSKYI;Baidivka;92763
Luhanska;SHCHASTYNSKYI;Petropavlivka;93613
Zhytomyrska;ZHYTOMYRSKYI;Zhytomyr;10031
Zaporizka;MELITOPOLSKYI;Volodymyrivka;72424
Kyiv;Kyiv;Kyiv;03300
Ivano-Frankivska;NADVIRNIANSKYI;Strymba;78405
Zaporizka;ZAPORIZKYI;Ruchaivka;70413
Zakarpatska;RAKHIVSKYI;Bohdan;90645
Zakarpatska;BEREHIVSKYI;Pyiterfolvo;90354
Lvivska;LVIVSKYI;Zvenyhorod;81156
Zaporizka;MELITOPOLSKYI;Dunaivka;72446
Vinnytska;VINNYTSKYI;Sokyryntsi;23207
Lvivska;YAVORIVSKYI;Kokhanivka;81006
Lvivska;ZOLOCHIVSKYI;Yosypivka;80533
Luhanska;STAROBILSKYI;Musiivka;92533
Luhanska;SIVERSKODONETSKYI;Rubizhne;93012
Kyivska;BORYSPILSKYI;Velyka Oleksandrivka;08320
Dnipropetrovska;SYNELNYKIVSKYI;Dibrivka;52630
Kirovohradska;OLEKSANDRIISKYI;Yaremivka;27533
Lvivska;YAVORIVSKYI;Staryi Yar;81023
Kyivska;BROVARSKYI;Pidlissia;07440
Ivano-Frankivska;IVANO-FRANKIVSKYI;Cherniiv;77460
Zhytomyrska;ZVIAHELSKYI;Yemilchyne;11201
Lvivska;LVIVSKYI;Klitsko;81562
Donetska;KRAMATORSKYI;Druzhkivka;84201
Ivano-Frankivska;KOLOMYISKYI;Stetseva;78333
Volynska;LUTSKYI;Lutsk;43017
Zhytomyrska;ZVIAHELSKYI;ZVIAHEL;11708
Dnipropetrovska;DNIPROVSKYI;Yelyzavetivka;51831
Vinnytska;HAISYNSKYI;Dashiv;22740
Zakarpatska;BEREHIVSKYI;Shalanky;90311
Zaporizka;POLOHIVSKYI;Fedorivka;70627
Ivano-Frankivska;IVANO-FRANKIVSKYI;Ivano-Frankivsk;76008
Zaporizka;MELITOPOLSKYI;Orlove;72341
Vinnytska;MOHYLIV-PODILSKYI;Vinozh;23432
Ivano-Frankivska;KALUSKYI;Zakernychne;77662
Dnipropetrovska;SYNELNYKIVSKYI;Oleksandrivka;53600
Ivano-Frankivska;IVANO-FRANKIVSKYI;Pidvynnia;77001
Lvivska;YAVORIVSKYI;Ternovytsia;81061
Lvivska;YAVORIVSKYI;Kozhychi;81083
Volynska;VOLODYMYRSKYI;Khreniv;45320
Lvivska;LVIVSKYI;Rava-Ruska;80316
Dnipropetrovska;KAMIANSKYI;Cherneche;52300
Donetska;POKROVSKYI;Udachne;85334
Luhanska;STAROBILSKYI;Lyman;92720
Zaporizka;MELITOPOLSKYI;Travneve;72336
Zaporizka;BERDIANSKYI;Novoivanivka;71135
Kyivska;BORYSPILSKYI;Kyiliv;08354
Lvivska;ZOLOCHIVSKYI;Terebezhi;80533
Lvivska;SAMBIRSKYI;Krukovets;81445
Lvivska;ZOLOCHIVSKYI;Pidlyptsi;80746
Zaporizka;MELITOPOLSKYI;Mykhailivske;72514
Kyivska;BROVARSKYI;Hoholiv;07452
Dnipropetrovska;NIKOPOLSKYI;Myrove;53540
Lvivska;STRYISKYI;Horodyshche;81750
Ivano-Frankivska;KALUSKYI;Pohorilets;77624
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69126
Dnipropetrovska;KAMIANSKYI;Kudashivka;52350
Dnipropetrovska;DNIPROVSKYI;Dnipro;49057
Ivano-Frankivska;IVANO-FRANKIVSKYI;Uhornyky;76492
Kirovohradska;OLEKSANDRIISKYI;Nova Praha;28042
Volynska;VOLODYMYRSKYI;Zaturtsi;45523
Lvivska;LVIVSKYI;Andriianiv;81562
Kyivska;OBUKHIVSKYI;Rzhyshchiv;09230
Kyiv;Kyiv;Kyiv;04210
Ivano-Frankivska;KALUSKYI;Lopianka;77622
Volynska;KAMIN-KASHYRSKYI;Tsminy;44632
Dnipropetrovska;DNIPROVSKYI;Loboikivka;51830
Dnipropetrovska;PAVLOHRADSKYI;Pavlohrad;51409
Kyivska;BUCHANSKYI;Bobrytsia;08142
Kyivska;BUCHANSKYI;Piskivka;07820
Zaporizka;BERDIANSKYI;Novomykhailivka;71210
Donetska;KRAMATORSKYI;Dyliivka;85103
Kyivska;OBUKHIVSKYI;Burty;09254
Kyivska;FASTIVSKYI;Derevianky;08606
Zhytomyrska;BERDYCHIVSKYI;Rostavytsia;13625
Dnipropetrovska;DNIPROVSKYI;Dnipro;49040
Lvivska;ZOLOCHIVSKYI;HALYTSKE;80733
Zakarpatska;UZHHORODSKYI;Korytniany;89435
Lvivska;SHEPTYTSKYI;Stanyn;80250
Donetska;MARIUPOLSKYI;Mariupol;87514
Lvivska;SHEPTYTSKYI;SHEPTYTSKYI;80100
Donetska;POKROVSKYI;Opytne;86065
Kyivska;BROVARSKYI;Brovary;07406
Ivano-Frankivska;KOLOMYISKYI;Chekhova;78260
Kyivska;BILOTSERKIVSKYI;Bezpechna;09025
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69016
Kyiv;Kyiv;Kyiv;02101
Kirovohradska;KROPYVNYTSKYI;Makarykha;27428
Kyivska;BROVARSKYI;Shovkove;07545
Vinnytska;MOHYLIV-PODILSKYI;Nove Zhyttia;24132
Dnipropetrovska;SYNELNYKIVSKYI;Novoivanivka;52630
Kyivska;BROVARSKYI;Brovary;05305
Zaporizka;BERDIANSKYI;Krasne;71244
Zhytomyrska;KOROSTENSKYI;Ushomyr;11571
Dnipropetrovska;DNIPROVSKYI;Dnipro;49008
Volynska;KOVELSKYI;Smidyn;44453
Lvivska;YAVORIVSKYI;Bortiatyn;81343
Kirovohradska;NOVOUKRAINSKYI;Zlynka;26232
Lvivska;YAVORIVSKYI;Rulevo;81061
Lvivska;ZOLOCHIVSKYI;Pomoriany;80760
Donetska;POKROVSKYI;Dobropillia;85001
Ivano-Frankivska;IVANO-FRANKIVSKYI;Uhryniv;77423
Zaporizka;MELITOPOLSKYI;Kalynivka;72210
Kyiv;Kyiv;Kyiv;02102
Lvivska;STRYISKYI;Lany-Sokolivski;82450
Ivano-Frankivska;KOSIVSKYI;Pistyn;78633
Kyivska;VYSHHORODSKYI;Pirnove;07342
Lvivska;SAMBIRSKYI;Berehy;81455
Lvivska;LVIVSKYI;Nadychi;80362
Lvivska;DROHOBYTSKYI;Boryslav;82306
Ivano-Frankivska;KALUSKYI;Hrabiv;77623
Zakarpatska;UZHHORODSKYI;Uzhhorod;88030
Zakarpatska;BEREHIVSKYI;Cherna;90340
Zakarpatska;RAKHIVSKYI;Velykyi Bychkiv;90615
Zhytomyrska;KOROSTENSKYI;Norynsk;11154
Kyiv;Kyiv;Kyiv;03189
Kyivska;BILOTSERKIVSKYI;Mezhove;09129
Zaporizka;MELITOPOLSKYI;Marivka;72372
Kyivska;OBUKHIVSKYI;Vasylkiv;08600
Donetska;BAKHMUTSKYI;Toretsk;85206
Mykolaivska;MYKOLAIVSKYI;Mykolaiv;54006
Zaporizka;MELITOPOLSKYI;Rozivka;72410
Donetska;BAKHMUTSKYI;Paraskoviivka;84536
Donetska;POKROVSKYI;Orlivka;85400
Lvivska;ZOLOCHIVSKYI;Busk;80500
Lvivska;ZOLOCHIVSKYI;Voluiky;80533
Mykolaivska;VOZNESENSKYI;Yelanets;55501
Lvivska;ZOLOCHIVSKYI;Lenkiv;80520
Zaporizka;BERDIANSKYI;Berdiansk;71116
Lvivska;LVIVSKYI;Novi Strilyshcha;81714
Kyivska;OBUKHIVSKYI;Tsentralne;08853
Donetska;POKROVSKYI;Rih;85301
Donetska;KRAMATORSKYI;Kostiantynivka;85109
Lvivska;YAVORIVSKYI;Slobodiaky;81013
Vinnytska;VINNYTSKYI;Vinnytsia;21022
Lvivska;SAMBIRSKYI;Zarichchia;81457
Kyivska;BUCHANSKYI;Babyntsi;07832
Dnipropetrovska;NIKOPOLSKYI;Oleksiivka;53272
Volynska;KOVELSKYI;Pulmo;44020
Kyivska;BILOTSERKIVSKYI;Savran;09001
Zakarpatska;KHUSTSKYI;Ilnytsia;90130
Dnipropetrovska;NIKOPOLSKYI;Nikopol;53211
Zaporizka;VASYLIVSKYI;Lukianivske;71615
Dnipropetrovska;KAMIANSKYI;Kamianske;51922
Vinnytska;HAISYNSKYI;Nova Obodivka;24357
Ivano-Frankivska;VERKHOVYNSKYI;Chorna Richka;78723
Lvivska;STRYISKYI;Rudnyky;81642
Zaporizka;BERDIANSKYI;Verkhnii Tokmak;71230
Donetska;POKROVSKYI;YURIIVKA;85400
Ivano-Frankivska;IVANO-FRANKIVSKYI;Tysmenychany;78410
Zhytomyrska;ZHYTOMYRSKYI;Oliivka;10031
Dnipropetrovska;KAMIANSKYI;Novozhytlivka;52350
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69060
Lvivska;STRYISKYI;Zaplatyn;82402
Zaporizka;POLOHIVSKYI;Rozkishne;71774
Volynska;LUTSKYI;Karpylivka;45232
Lvivska;STRYISKYI;Falysh;82482
Volynska;LUTSKYI;Tsuman;45233
Zaporizka;MELITOPOLSKYI;Solone;72553
Lvivska;SAMBIRSKYI;Baranivtsi;81422
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69033
Zaporizka;POLOHIVSKYI;Chervonoselivka;71001
Kyivska;BROVARSKYI;Kniazhychi;07455
Zakarpatska;RAKHIVSKYI;Kvasy;90640
Dnipropetrovska;KAMIANSKYI;Bratske;51653
Zakarpatska;MUKACHIVSKYI;Poliana;89313
Dnipropetrovska;PAVLOHRADSKYI;Pryzove;51325
Volynska;KAMIN-KASHYRSKYI;Cherche;44510
Donetska;POKROVSKYI;Mykolaivka;85400
Lvivska;LVIVSKYI;Lviv;79008
Ivano-Frankivska;KOSIVSKYI;Horod;78601
Dnipropetrovska;SYNELNYKIVSKYI;SHAKHTARSKE;52801
Dnipropetrovska;PAVLOHRADSKYI;Brazolove;51300
Kyivska;FASTIVSKYI;Fastiv;08500
Volynska;KOVELSKYI;Kosytsi;44111
Kyivska;FASTIVSKYI;Borova;08520
Mykolaivska;VOZNESENSKYI;Oleksandrivka;56530
Lvivska;YAVORIVSKYI;Rokytne;81092
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69095
Lvivska;LVIVSKYI;Chyzhykiv;81145
Donetska;KRAMATORSKYI;Oleksandrivka;84168
Volynska;KAMIN-KASHYRSKYI;Vorokomle;44530
Lvivska;SAMBIRSKYI;Trushevychi;82011
Lvivska;YAVORIVSKYI;Lis;81061
Lvivska;SAMBIRSKYI;Poliana;82060
Kyivska;BUCHANSKYI;Vorzel;08296
Vinnytska;TULCHYNSKYI;Tymanivka;23644
Dnipropetrovska;DNIPROVSKYI;Novostroivka;51010
Lvivska;DROHOBYTSKYI;Voroblevychi;82150
Zaporizka;MELITOPOLSKYI;Kostiantynivka;72364
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69018
Kirovohradska;KROPYVNYTSKYI;Kropyvnytskyi;25014
Vinnytska;ZHMERYNSKYI;Novi Khomenky;23544
Zaporizka;ZAPORIZKYI;Solone;70021
Lvivska;SAMBIRSKYI;Strilbychi;82071
Ivano-Frankivska;KOLOMYISKYI;Kotykivka;78106
Kyivska;BORYSPILSKYI;Hlyboke;08350
Lvivska;STRYISKYI;Dashava;82443
Vinnytska;VINNYTSKYI;Vinnytsia;21031
Lvivska;DROHOBYTSKYI;Ripchytsi;82164
Lvivska;DROHOBYTSKYI;Monastyr-Derezhytskyi;82109
Zaporizka;MELITOPOLSKYI;Bohatyr;72532
Ivano-Frankivska;KOLOMYISKYI;Dolishnie Zaluchchia;78362
Lvivska;LVIVSKYI;Yakymchytsi;81562
Lvivska;YAVORIVSKYI;Oselia;81043
Zaporizka;VASYLIVSKYI;Stepove;71411
Kyivska;BILOTSERKIVSKYI;Bila Tserkva;09111
Ivano-Frankivska;KOSIVSKYI;Staryi Kosiv;78605
Ivano-Frankivska;KOLOMYISKYI;Yaseniv-Pilnyi;78143
Lvivska;SAMBIRSKYI;Zarichchia;82060
Vinnytska;TULCHYNSKYI;Komarhorodske;24225
Vinnytska;ZHMERYNSKYI;Noskivtsi;23151
Lvivska;YAVORIVSKYI;Pidluby;81064
Zhytomyrska;ZHYTOMYRSKYI;Lishchyn;12436
Dnipropetrovska;SYNELNYKIVSKYI;Synelnykove;52500
Zhytomyrska;ZHYTOMYRSKYI;Zhytomyr;10003
Mykolaivska;VOZNESENSKYI;PIVDENNOUKRAINSK;55002
Kyivska;BORYSPILSKYI;Dudarkiv;08330
Donetska;POKROVSKYI;Pokrovsk;85306
Zaporizka;ZAPORIZKYI;Soniachne;69055
Lvivska;SHEPTYTSKYI;Kozaky;80411
Dnipropetrovska;DNIPROVSKYI;Dnipro;49020
Kyivska;BILOTSERKIVSKYI;Makovetske;09543
Vinnytska;MOHYLIV-PODILSKYI;Borshchivtsi;24041
Kyivska;BORYSPILSKYI;Liubartsi;08360
Donetska;BAKHMUTSKYI;Pokrovske;84561
Kyivska;BILOTSERKIVSKYI;Chmyrivka;09150
Donetska;POKROVSKYI;Panteleimonivka;84511
Volynska;KOVELSKYI;Zaivanove;44152
Kyivska;BUCHANSKYI;Syniak;07351
Volynska;KAMIN-KASHYRSKYI;Prylisne;44614
Kyiv;Kyiv;Kyiv;04111
Ivano-Frankivska;IVANO-FRANKIVSKYI;Chornoliztsi;77471
Donetska;MARIUPOLSKYI;Mariupol;87553
Donetska;POKROVSKYI;Novohrodivka;85483
Kyivska;BROVARSKYI;Selyshche;07521
Zaporizka;ZAPORIZKYI;Zarichne;70150
Lvivska;LVIVSKYI;Lviv;79005
Zakarpatska;UZHHORODSKYI;Uzhhorod;88016
Lvivska;YAVORIVSKYI;Ozerske;81092
Donetska;POKROVSKYI;VIDRODZHENNIA;85400
Dnipropetrovska;SYNELNYKIVSKYI;Petrykove;52663
Zaporizka;MELITOPOLSKYI;Melitopol;72309
Lvivska;LVIVSKYI;Birche;81555
Kyivska;BUCHANSKYI;Bucha;08120
Luhanska;SHCHASTYNSKYI;Velyka Chernihivka;93611
Lvivska;LVIVSKYI;Mali Lanky;81220
Zaporizka;ZAPORIZKYI;Khortytsia;69089
Donetska;POKROVSKYI;Rodynske;85310
Luhanska;STAROBILSKYI;TOLOKIVKA;92760
Kyivska;BUCHANSKYI;Luka;08114
Lvivska;SAMBIRSKYI;Vyshnia;81540
Kyivska;BILOTSERKIVSKYI;Horodyshche;09153
Zaporizka;MELITOPOLSKYI;Pryazovske;72401
Lvivska;ZOLOCHIVSKYI;Lisove;80613
Lvivska;LVIVSKYI;Pisky;81555
Mykolaivska;MYKOLAIVSKYI;Mykolaiv;54031
Zaporizka;BERDIANSKYI;Pirchyne;71230
Lvivska;SAMBIRSKYI;Rudky;81440
Kyivska;BROVARSKYI;Voitove;07621
Zakarpatska;TIACHIVSKYI;Dubove;90531
Vinnytska;VINNYTSKYI;Voroshylivka;23323
Lvivska;LVIVSKYI;Vikhti;80335
Kyivska;OBUKHIVSKYI;Vasylkiv;08606
Zakarpatska;BEREHIVSKYI;Nevetlenfolu;90365
Donetska;KRAMATORSKYI;Kostiantynivka;85105
Lvivska;STRYISKYI;Tuzhanivtsi;81657
Luhanska;SIVERSKODONETSKYI;Zolote;93295
Kyivska;FASTIVSKYI;Vita-Poshtova;08170
Vinnytska;ZHMERYNSKYI;Severynivka;23126
Kyivska;BILOTSERKIVSKYI;Kvitneve;09001
Donetska;VOLNOVASKYI;Svobodne;85770
Luhanska;SHCHASTYNSKYI;Dmytrivka;93540
Zaporizka;ZAPORIZKYI;Zaporizhzhia;69039
Vinnytska;MOHYLIV-PODILSKYI;Serebriia;24026
Kyivska;BILOTSERKIVSKYI;Hostra Mohyla;09410
Luhanska;STAROBILSKYI;Chmyrivka;92740
Luhanska;SVATIVSKYI;Pryvillia;92123
Ivano-Frankivska;IVANO-FRANKIVSKYI;Bukachivska Sloboda;77065
Vinnytska;VINNYTSKYI;Penkivka;22336
Lvivska;LVIVSKYI;Lytovka;81562
Lvivska;YAVORIVSKYI;Novyi Yar;81050
Kyivska;BILOTSERKIVSKYI;Doslidnytske;08654
Dnipropetrovska;DNIPROVSKYI;Dnipro;49009
Zaporizka;MELITOPOLSKYI;Volodymyrivka;72530
Dnipropetrovska;DNIPROVSKYI;Dnipro;49069
Ivano-Frankivska;IVANO-FRANKIVSKYI;Perenivka;77001
Kyivska;BUCHANSKYI;Klavdiievo-Tarasove;07850
Kyivska;BILOTSERKIVSKYI;Krasylivka;09445
Zaporizka;VASYLIVSKYI;Dniprovka;71321
Lvivska;LVIVSKYI;Solonka;81134
Zaporizka;VASYLIVSKYI;Tymoshivka;72030
Zaporizka;VASYLIVSKYI;Skelky;71640
Vinnytska;KHMILNYTSKYI;Cherepashyntsi;22443
Kirovohradska;OLEKSANDRIISKYI;Vlasivka;27552
Lvivska;SAMBIRSKYI;Vovche;82513
Dnipropetrovska;KRYVORIZKYI;Zelenodolsk;53860
Donetska;BAKHMUTSKYI;Chasiv Yar;84552
Lvivska;YAVORIVSKYI;Novoiavorivsk;81053
Dnipropetrovska;NIKOPOLSKYI;Nikopol;53200
Dnipropetrovska;DNIPROVSKYI;Dnipro;49100
Lvivska;ZOLOCHIVSKYI;Zastavie;80533
Lvivska;STRYISKYI;Horodyshchenske;81724
Zhytomyrska;ZHYTOMYRSKYI;Karpivtsi;13235
Donetska;KRAMATORSKYI;Druzhkivka;84205
Vinnytska;HAISYNSKYI;Bershad;24400
Lvivska;LVIVSKYI;Chystopillia;80360
Donetska;POKROVSKYI;Marynivka;85400
Volynska;KAMIN-KASHYRSKYI;Zalazzia;44244
Lvivska;SAMBIRSKYI;Lybokhora;82555
Zakarpatska;KHUSTSKYI;Horinchovo;90430
Vinnytska;ZHMERYNSKYI;Mateikove;23126
Lvivska;LVIVSKYI;Velyki Hrybovychi;80380
Zakarpatska;KHUSTSKYI;Vilkhivka;90141
Donetska;POKROVSKYI;Zhuravka;85400
Volynska;LUTSKYI;Horaimivka;44681
Zakarpatska;KHUSTSKYI;Kosiv Verkh;90042
Lvivska;YAVORIVSKYI;Doboshchivka;81360
Zakarpatska;UZHHORODSKYI;Uzhhorod;88018
Luhanska;SHCHASTYNSKYI;Shtormove;93510
Kyivska;VYSHHORODSKYI;Oseshchyna;07363
Donetska;MARIUPOLSKYI;Kalynivka;87522
Donetska;MARIUPOLSKYI;Mariupol;87506
Donetska;POKROVSKYI;Hryhorivka;85400
Volynska;KOVELSKYI;Zabolottia;44142
Ivano-Frankivska;IVANO-FRANKIVSKYI;Komariv;77164
Ivano-Frankivska;KOSIVSKYI;Shepit;78642
Vinnytska;KHMILNYTSKYI;Blazhiivka;22150
Dnipropetrovska;KAMIANSKYI;Bozhedarivka;52323
Zaporizka;BERDIANSKYI;Chernihivka;71201
Dnipropetrovska;DNIPROVSKYI;Dnipro;49094
Luhanska;STAROBILSKYI;Brusivka;92814
Kyiv;Kyiv;Kyiv;03190
Mykolaivska;MYKOLAIVSKYI;Mykolaiv;54036
Zaporizka;VASYLIVSKYI;Mala Bilozerka;71672
Kirovohradska;OLEKSANDRIISKYI;Popelnaste;28062
Vinnytska;MOHYLIV-PODILSKYI;Nemiia;24001
Zaporizka;MELITOPOLSKYI;Myrne;72350
Lvivska;SHEPTYTSKYI;Dobrotvir;80411
Kyivska;BILOTSERKIVSKYI;Ostriv;09631
Zaporizka;MELITOPOLSKYI;Astrakhanka;72344
Luhanska;SIVERSKODONETSKYI;Maloriazantseve;93313
Donetska;MARIUPOLSKYI;Mariupol;87537
